FeedbackID,EmployeeID,Date,FeedbackText,Sentiment
2c06f439-19d4-4b61-a9ff-abf4eb39672f,5599d60f-6518-4ae5-b5d8-bb3c47f1aba5,2025-11-23,We need better tools to handle the increased workload.,Negative
df63e972-b5af-4fa6-a5b6-c006ec380dcf,5599d60f-6518-4ae5-b5d8-bb3c47f1aba5,2025-05-13,I am very happy with the recent changes in remote work policy.,Positive
bd992544-72ea-44e9-a551-e8621d622251,5599d60f-6518-4ae5-b5d8-bb3c47f1aba5,2025-06-04,I appreciate the continuous learning opportunities provided.,Positive
68841260-d8cd-4b7b-9199-2784da1e4b0c,c822b7e5-cd0d-48f8-8286-4b09bd12b1b1,2023-06-26,Communication between departments could be improved.,Negative
0e1e8d4a-d2d1-4e10-851c-ba111be4511b,c822b7e5-cd0d-48f8-8286-4b09bd12b1b1,2026-04-20,We need better tools to handle the increased workload.,Negative
1068bd5b-6c55-4913-b802-8c134b83aad7,6ec8b880-8657-4261-aba3-0e9fea0e84ce,2026-02-18,The current management style is very supportive.,Positive
432b49d4-562e-414e-8e2f-1e70d80df41a,4a92cb5c-6bb1-4cb3-8a41-599177ff596f,2023-03-28,The benefits package is competitive but could improve on health coverage.,Neutral
534700bb-e315-427c-95fb-e74e830e755d,1ed7b98c-7e1e-48dc-a3b8-05c2e927db93,2026-07-01,The benefits package is competitive but could improve on health coverage.,Neutral
280bd50c-382d-4668-bbb3-91b8308236bc,8ef1ecbd-3546-4c17-956b-cae06607d80a,2023-02-08,Sometimes I feel micromanaged by leadership.,Negative
da448128-e29a-448c-bec4-58b96168e7a6,8ef1ecbd-3546-4c17-956b-cae06607d80a,2021-04-09,I am very happy with the recent changes in remote work policy.,Positive
8ea03b13-9f3f-4433-8caf-2059ce53e0e5,8ef1ecbd-3546-4c17-956b-cae06607d80a,2018-07-27,I appreciate the continuous learning opportunities provided.,Positive
e56561c3-8b6b-424d-a68c-1e5d69d24c46,5fe2f125-6419-4f33-b6a6-2c2d8be35a3a,2023-03-24,"Great team environment, love working here.",Positive
35f82a1f-8f8a-4ec2-8dc1-528225c48731,5fe2f125-6419-4f33-b6a6-2c2d8be35a3a,2021-10-05,The benefits package is competitive but could improve on health coverage.,Neutral
87a1e613-1afb-494e-a324-e38f62dd90f6,4db19165-70b3-4e7b-9ea5-4c8d8ae7e64d,2022-05-26,The benefits package is competitive but could improve on health coverage.,Neutral
a5004c07-460d-4e41-a753-ffcfa0b292e1,4db19165-70b3-4e7b-9ea5-4c8d8ae7e64d,2024-09-28,The benefits package is competitive but could improve on health coverage.,Neutral
8d03f70e-9640-4bf3-a37d-e5fe5fc6fe79,8772a587-a814-4c40-9ffa-01f07a23e11a,2023-05-03,We need better tools to handle the increased workload.,Negative
f641239d-c310-48be-bd9a-c53f79450ef1,8772a587-a814-4c40-9ffa-01f07a23e11a,2024-06-23,I feel that I need more challenging projects to grow.,Neutral
0b2672f5-80aa-4827-ad2a-3f3fd04cb1b5,8772a587-a814-4c40-9ffa-01f07a23e11a,2025-07-23,I feel that I need more challenging projects to grow.,Neutral
e9a59a89-5f46-4dec-8cb9-1476da62170c,13e6bfc3-3929-4f23-a54f-3f2bb2966312,2023-03-21,I feel that I need more challenging projects to grow.,Neutral
6d284abe-1b04-4153-a634-8ec44205738d,13e6bfc3-3929-4f23-a54f-3f2bb2966312,2022-06-22,The current management style is very supportive.,Positive
a0a79f95-443e-4391-8178-474410ec6883,765aa0f5-1df7-4d13-b9a2-99c6ac1da22f,2019-10-12,The current management style is very supportive.,Positive
de2b2d2c-5c68-479b-8ec6-8ca00fc1ae63,96e871d5-f00c-404a-ad65-75765d43993e,2025-11-05,I am very happy with the recent changes in remote work policy.,Positive
048e5f1a-5b9c-447a-9982-024805c02b15,96e871d5-f00c-404a-ad65-75765d43993e,2024-09-24,Communication between departments could be improved.,Negative
161e7da4-a3ad-44c4-a1fd-5f2594c587ec,c3ba6d27-5250-4549-ad46-333b8f1907f5,2022-08-23,I appreciate the continuous learning opportunities provided.,Positive
e61b0065-e3c4-476d-b2c5-5451347faf3a,53a3e6bb-b2fc-4d1f-acfa-a053b6109c6d,2026-04-19,The current management style is very supportive.,Positive
6db52ff7-fa3b-48e9-8dfd-b78fdce8824d,53a3e6bb-b2fc-4d1f-acfa-a053b6109c6d,2022-03-31,I appreciate the continuous learning opportunities provided.,Positive
07632cb2-3636-4eb5-a41e-9cb4ba954e21,137b2a8e-ff95-441b-8784-ad3a73145ae4,2022-11-12,I am very happy with the recent changes in remote work policy.,Positive
75cf3c8e-9fd4-41b2-b954-c3feb4714b76,137b2a8e-ff95-441b-8784-ad3a73145ae4,2023-12-15,I feel overlooked for promotions despite my hard work.,Negative
dfb6556a-99c4-49a2-994c-0a1ca798e0d5,ac1ebae7-118f-489c-8554-56261ef5acce,2021-10-26,The benefits package is competitive but could improve on health coverage.,Neutral
d3304a93-0889-4819-9269-d05b3472732c,ac1ebae7-118f-489c-8554-56261ef5acce,2022-07-20,Communication between departments could be improved.,Negative
840c466b-c4df-4f88-b786-4a6b8057ce8f,c3cb1bc2-b4bc-46a9-9d07-5af1a4286613,2024-06-25,"Great team environment, love working here.",Positive
fdc70383-3590-4b64-8144-664d112d5feb,f2074da0-31ad-4f44-9f4e-6758c09dea0d,2022-12-03,I am very happy with the recent changes in remote work policy.,Positive
bf9088e5-da24-4ac9-af01-3d0b85d5aec4,f2074da0-31ad-4f44-9f4e-6758c09dea0d,2025-09-14,I am very happy with the recent changes in remote work policy.,Positive
5db720e6-b04b-4cba-a5af-f244b825fe5a,f2074da0-31ad-4f44-9f4e-6758c09dea0d,2026-02-12,Communication between departments could be improved.,Negative
fa8a7eb8-bb38-4a0f-890e-43711666c854,a629701d-206c-49d4-ac22-4d735603870f,2016-11-18,We need better tools to handle the increased workload.,Negative
9f79d0c9-56eb-47f2-ba34-1ff389f8f0b8,a629701d-206c-49d4-ac22-4d735603870f,2021-02-08,Sometimes I feel micromanaged by leadership.,Negative
9b608b16-8163-4dc5-b598-e6d9ad192036,38cd41e0-bbef-40b4-b450-64a130a935de,2026-06-17,We need better tools to handle the increased workload.,Negative
eea42db3-30ea-4dd6-9c4c-76cdfc4b8783,38cd41e0-bbef-40b4-b450-64a130a935de,2026-06-23,I am very happy with the recent changes in remote work policy.,Positive
e828b2e6-14b2-4e4b-ada8-1d26d3bf3fe1,5cb81f28-5cf3-4fb8-b33f-548cb308ab3a,2024-12-30,We need better tools to handle the increased workload.,Negative
6a040eaf-1560-43b1-9161-8e5f83a389d2,5cb81f28-5cf3-4fb8-b33f-548cb308ab3a,2025-10-08,I feel that I need more challenging projects to grow.,Neutral
1b60dbfd-def9-49dd-9fc7-c270c1316097,5cb81f28-5cf3-4fb8-b33f-548cb308ab3a,2025-02-15,I am very happy with the recent changes in remote work policy.,Positive
5336f274-5306-401b-861b-969073ae8eee,98172343-218d-4f1a-83d9-2dabdc2f94e3,2021-09-09,Communication between departments could be improved.,Negative
6528954e-93e2-462c-af0f-a3491ff16625,98172343-218d-4f1a-83d9-2dabdc2f94e3,2024-11-04,I am very happy with the recent changes in remote work policy.,Positive
3c932fc5-08cd-4972-be9d-76f3521a0f63,98172343-218d-4f1a-83d9-2dabdc2f94e3,2021-05-08,"Great team environment, love working here.",Positive
be9c5654-e980-4643-bd87-49275c2b01e8,6203e1ee-0792-49e0-822d-a1e187c0089f,2025-12-18,I am very happy with the recent changes in remote work policy.,Positive
65f1a3d5-f7f7-4258-82c7-ec592a9c11fc,6203e1ee-0792-49e0-822d-a1e187c0089f,2024-12-03,Sometimes I feel micromanaged by leadership.,Negative
38634517-cd50-4b8f-a2cc-6848076538b4,df2a0329-c692-4e94-8099-b2befe8cb4f1,2026-02-07,Sometimes I feel micromanaged by leadership.,Negative
035b1b5f-b825-479d-b0e0-7aa4e7b858f7,df2a0329-c692-4e94-8099-b2befe8cb4f1,2026-03-05,I feel overlooked for promotions despite my hard work.,Negative
2bac2a10-ce1a-48b4-9a6e-9316893c6db0,44bd5790-7b96-4d36-bd8a-b546853f6215,2019-04-09,I appreciate the continuous learning opportunities provided.,Positive
ecc86f4a-d94f-45e7-9f67-080443c7d1b0,44bd5790-7b96-4d36-bd8a-b546853f6215,2017-01-03,I am very happy with the recent changes in remote work policy.,Positive
81f87183-bd9e-4fbc-aa02-f4f7158ec757,44bd5790-7b96-4d36-bd8a-b546853f6215,2024-10-23,Sometimes I feel micromanaged by leadership.,Negative
75a0b339-3792-45a3-a6a2-cf38fcf35e42,5ae2f0cb-3910-4e07-8272-5fcf199e2b8c,2023-01-25,I feel that I need more challenging projects to grow.,Neutral
554bbeab-5790-4c71-a93e-681abd5dd6c6,5ae2f0cb-3910-4e07-8272-5fcf199e2b8c,2023-11-13,The current management style is very supportive.,Positive
bf95ee42-e244-48ff-8114-8202b6519ac8,a5565b05-2d1d-47ae-9733-4870196f4919,2026-07-13,"Great team environment, love working here.",Positive
2208c374-1190-44d4-827f-b1ec261f8764,a5565b05-2d1d-47ae-9733-4870196f4919,2026-07-15,We need better tools to handle the increased workload.,Negative
cef7fcc6-bc5e-48de-9f16-0547db92539e,a5565b05-2d1d-47ae-9733-4870196f4919,2026-07-14,The current management style is very supportive.,Positive
43f2d3e3-aa08-4fe0-8380-957c262277e0,57de502e-22e1-4ed1-9d06-915def99a041,2026-06-04,I feel that I need more challenging projects to grow.,Neutral
c16a8cc6-679b-4af7-99c0-404641f47a88,57de502e-22e1-4ed1-9d06-915def99a041,2026-07-24,We need better tools to handle the increased workload.,Negative
bf0bde86-edcc-4b55-8e8f-b351378bfbcb,57de502e-22e1-4ed1-9d06-915def99a041,2026-06-23,We need better tools to handle the increased workload.,Negative
d0ed98f1-eaa2-4564-aeee-56ee022f5559,7f68e163-f283-4265-82c1-9b29c3e5af07,2025-06-18,The benefits package is competitive but could improve on health coverage.,Neutral
e8c9e364-e3d4-4371-ad3f-aa408103cd9b,7f68e163-f283-4265-82c1-9b29c3e5af07,2021-07-28,Communication between departments could be improved.,Negative
e6bcb74a-6040-403b-97d8-60d787ff03ad,194c2d4d-cbaf-4d32-9d95-35974370aa55,2025-09-08,I feel that I need more challenging projects to grow.,Neutral
86f6fca8-1a9b-4387-972e-434e7d3caf57,194c2d4d-cbaf-4d32-9d95-35974370aa55,2019-04-19,The current management style is very supportive.,Positive
34acf700-191b-4b6c-803e-e638e9bb78ff,194c2d4d-cbaf-4d32-9d95-35974370aa55,2023-12-09,Communication between departments could be improved.,Negative
a3d48474-10e8-4b85-aa89-f980bd6ccb2d,17df8764-268a-4bea-baad-d6c3edccd53b,2024-05-09,We need better tools to handle the increased workload.,Negative
4dd21b89-58f2-496d-851c-78b0184cbbe7,28eb26fa-ab54-4970-9074-337df40283f7,2024-10-02,The current management style is very supportive.,Positive
aa702933-f39b-4fde-9146-5f80277de4f5,28eb26fa-ab54-4970-9074-337df40283f7,2026-01-05,Sometimes I feel micromanaged by leadership.,Negative
3dec90de-1772-4ee2-9d3d-3706b40c0190,28eb26fa-ab54-4970-9074-337df40283f7,2026-03-03,I feel overlooked for promotions despite my hard work.,Negative
8c776d97-ec3b-4a6c-adcf-4a366af3a369,79ea5c3b-a456-4646-96ad-38b62deaa860,2025-01-18,I feel that I need more challenging projects to grow.,Neutral
f8686f6b-86d1-4120-9995-b90195e482d3,79ea5c3b-a456-4646-96ad-38b62deaa860,2022-06-18,We need better tools to handle the increased workload.,Negative
323898c2-eed6-4e0d-adae-5c60d6267fb1,79ea5c3b-a456-4646-96ad-38b62deaa860,2023-01-23,I appreciate the continuous learning opportunities provided.,Positive
8d562930-9913-4c57-83d2-d691b87aeed0,b5731655-62fd-47ed-a094-320ed4b4ce4b,2026-06-21,The current management style is very supportive.,Positive
f6442060-c650-43b7-a528-d9f593b0bb6b,b5731655-62fd-47ed-a094-320ed4b4ce4b,2026-05-29,"Great team environment, love working here.",Positive
8d6c7394-6d7a-4074-97ee-88052f71f52c,3aa1a160-24f4-4554-81ad-4eb18e14b727,2018-09-29,Sometimes I feel micromanaged by leadership.,Negative
d01bf478-75fa-495a-a48d-5b6b7df8d4ef,91f44267-9ca9-4728-bbb6-47cdf75e54b0,2026-07-19,I feel that I need more challenging projects to grow.,Neutral
2463c7a2-87a1-4b5a-b9ae-2384f4825109,78f2b6f3-a1fd-4525-97e3-0357c4efec81,2024-04-30,Sometimes I feel micromanaged by leadership.,Negative
44f68c74-cace-4b9f-aa84-f7cc97f998f9,78f2b6f3-a1fd-4525-97e3-0357c4efec81,2024-05-03,I appreciate the continuous learning opportunities provided.,Positive
9ee5a6b2-3e23-4a61-a791-8a0c0edad1a3,93668de2-9fd6-475a-8b3f-1d572df1be43,2025-07-21,We need better tools to handle the increased workload.,Negative
64658704-f8c8-4527-a960-6dae03776116,93668de2-9fd6-475a-8b3f-1d572df1be43,2026-01-02,I feel that I need more challenging projects to grow.,Neutral
1af95918-a2cd-402c-a5eb-61076d2ceb86,2f47c07c-47e8-496e-9ec4-329b6d3edd9c,2023-07-16,The benefits package is competitive but could improve on health coverage.,Neutral
4bb4e2c7-691d-439c-a8de-f192550001d2,2f47c07c-47e8-496e-9ec4-329b6d3edd9c,2025-12-08,Sometimes I feel micromanaged by leadership.,Negative
4baa5598-0098-4f76-b32e-bf3530a96bf9,cebbe511-4c2c-4c7d-a230-f44666ef9523,2021-06-14,The current management style is very supportive.,Positive
0716b43b-b4bc-4537-ba75-b4ea4017b001,cebbe511-4c2c-4c7d-a230-f44666ef9523,2024-04-11,We need better tools to handle the increased workload.,Negative
21c158c3-4783-422f-be95-6bb165704808,024fc515-8c79-4af4-82ff-a17837532fb4,2026-04-07,The current management style is very supportive.,Positive
2ab14490-3059-4131-b645-6cd0cafefab4,024fc515-8c79-4af4-82ff-a17837532fb4,2026-05-03,I feel overlooked for promotions despite my hard work.,Negative
60046974-f062-44cf-91a1-fe4214f4de00,10bb8735-74e2-4e89-b08a-ddcb9ba0953c,2024-03-24,The current management style is very supportive.,Positive
074142c1-3073-4b08-82d2-1284a0d48f06,10bb8735-74e2-4e89-b08a-ddcb9ba0953c,2024-12-28,"Great team environment, love working here.",Positive
d54ef1af-833c-4682-bbf9-4e37b1be3355,ab408c82-656d-4f9f-9ac3-cd515aabd147,2023-09-07,Sometimes I feel micromanaged by leadership.,Negative
aad44c1f-d8c1-4c59-b0e5-b3aad3788a74,ab408c82-656d-4f9f-9ac3-cd515aabd147,2022-04-07,I feel that I need more challenging projects to grow.,Neutral
5271266b-7893-4464-b29a-75ce6fe757bd,ab408c82-656d-4f9f-9ac3-cd515aabd147,2021-05-04,Sometimes I feel micromanaged by leadership.,Negative
87135772-4e16-446b-927b-2d76c5178411,a2f7537c-c53c-43be-8c4d-6ea8415028a4,2022-04-11,The benefits package is competitive but could improve on health coverage.,Neutral
3f5b1d27-7d54-463d-8486-dc380a2547de,a2f7537c-c53c-43be-8c4d-6ea8415028a4,2026-03-14,"Great team environment, love working here.",Positive
cd39919e-7979-4987-8876-2175ecaaea28,a2f7537c-c53c-43be-8c4d-6ea8415028a4,2026-01-18,I appreciate the continuous learning opportunities provided.,Positive
0a23ffdc-697d-4032-b581-7296dfbd26cf,bb8eaeac-7bbd-45f8-a33b-04452a86fbf0,2023-02-26,The benefits package is competitive but could improve on health coverage.,Neutral
d9597dc7-66a4-4789-9011-7bfa79d27cdc,90479ef5-ca18-4bb8-8a7c-a99969de5449,2024-08-25,The current management style is very supportive.,Positive
808082e8-b167-460d-9938-c64434c229ac,90479ef5-ca18-4bb8-8a7c-a99969de5449,2025-11-30,We need better tools to handle the increased workload.,Negative
98750cc1-b423-4b02-b6bd-b9c9008f138d,c5de4998-f45c-4402-abcc-2e6b450bd821,2022-11-02,I am very happy with the recent changes in remote work policy.,Positive
3b9d3935-6959-49a7-881b-9c93024738f3,c5de4998-f45c-4402-abcc-2e6b450bd821,2022-06-19,I feel overlooked for promotions despite my hard work.,Negative
1d46de9d-c29b-4f52-99dc-4c5fd046cb7f,c5de4998-f45c-4402-abcc-2e6b450bd821,2025-03-24,Communication between departments could be improved.,Negative
2e65e2fd-616f-43cd-9c3a-e963a22097bc,37ea7dbc-bd25-4679-bb2e-23b7f60bb10c,2026-04-29,Communication between departments could be improved.,Negative
20b98b96-ae12-4832-8c97-d6843c32a97c,37ea7dbc-bd25-4679-bb2e-23b7f60bb10c,2026-03-22,We need better tools to handle the increased workload.,Negative
7f8b0f99-52a9-4423-8b00-86762c06f441,ece3a728-1821-4f16-af15-4fc1f10e243c,2024-01-23,Communication between departments could be improved.,Negative
2c2960c3-40ac-4153-98f8-e1025a9f1ea1,ece3a728-1821-4f16-af15-4fc1f10e243c,2024-09-28,I feel that I need more challenging projects to grow.,Neutral
db37a253-e7d5-4fb9-8a62-dae38a13b473,1dd36d2a-3c27-4e99-81a3-db24afce861e,2023-10-26,I feel overlooked for promotions despite my hard work.,Negative
cd68268e-7aee-4cc9-8df1-cde117d6dbfa,1dd36d2a-3c27-4e99-81a3-db24afce861e,2024-08-08,The benefits package is competitive but could improve on health coverage.,Neutral
08e77116-9075-4621-85ed-1f12ddfa3d3c,210193fa-13a9-4336-8276-a7ba84ff6f4b,2025-11-19,I am very happy with the recent changes in remote work policy.,Positive
f09501eb-0e33-4fa8-b470-4271c2bd1b76,210193fa-13a9-4336-8276-a7ba84ff6f4b,2026-03-25,Sometimes I feel micromanaged by leadership.,Negative
09046731-3c49-45a9-bfab-15efbd72e080,6f41ec60-fc36-4e95-ab35-ed017e1944a2,2020-01-21,We need better tools to handle the increased workload.,Negative
b0def1e6-0b9b-454c-84e5-eef3887b77c7,6f41ec60-fc36-4e95-ab35-ed017e1944a2,2020-09-20,I am very happy with the recent changes in remote work policy.,Positive
f60c418b-163b-4f61-9594-6ab0a559102f,6f41ec60-fc36-4e95-ab35-ed017e1944a2,2020-05-01,I feel overlooked for promotions despite my hard work.,Negative
5b88141c-1c02-4944-bf75-5180439936ae,dd41fd80-25c2-4d18-b99f-2aa8dec626e0,2026-05-30,"Great team environment, love working here.",Positive
325e35f1-39de-44e3-bb26-8fa960250a6c,5f278c3e-b991-4163-bb3c-40087bf6cb5e,2024-05-30,The current management style is very supportive.,Positive
b66c4350-146d-44cd-8bc0-6ae3341e0441,5104331f-3d2e-473c-9d86-d3c3a6a90982,2024-06-03,I feel overlooked for promotions despite my hard work.,Negative
95483851-5b3c-44d8-98f0-cd098c9c2135,5104331f-3d2e-473c-9d86-d3c3a6a90982,2020-05-25,Communication between departments could be improved.,Negative
a7c69141-9b66-48e9-8db6-202cd4be7362,f08c083f-2286-4890-8f1a-b0fa03961ae5,2020-08-12,The benefits package is competitive but could improve on health coverage.,Neutral
4fdd4c73-824a-4931-9181-0efbea9fe5d1,f08c083f-2286-4890-8f1a-b0fa03961ae5,2020-06-27,"Great team environment, love working here.",Positive
6654c428-a3d3-424c-af82-a63f20c268b9,f74b3b05-adc9-4393-ab8e-2e20f310cc26,2026-05-06,I feel overlooked for promotions despite my hard work.,Negative
535325a1-65e1-46b4-a46e-8d62c9cff35b,6e2177b0-800e-4348-b5ca-8b16e36df335,2026-06-21,"Great team environment, love working here.",Positive
e7a4db3a-5773-4971-ab02-bbb53bc4e50a,6e2177b0-800e-4348-b5ca-8b16e36df335,2025-12-15,Communication between departments could be improved.,Negative
edf8342b-6f32-49b8-b91d-4719a206f9a0,4a1fec4c-f380-48fb-9acd-5ef161df991c,2023-10-29,Sometimes I feel micromanaged by leadership.,Negative
11dea433-0a69-415f-b338-30dfa2ad1fc7,4a1fec4c-f380-48fb-9acd-5ef161df991c,2018-11-23,We need better tools to handle the increased workload.,Negative
dd638f65-7363-4d7a-be79-a06fa9ec39ca,4a1fec4c-f380-48fb-9acd-5ef161df991c,2016-11-06,I feel that I need more challenging projects to grow.,Neutral
5a7b1d8c-5095-4e82-9ff6-5600d7b5a7a3,34cd047c-0421-4d3d-b1eb-74c5193b0ff2,2026-06-13,I feel overlooked for promotions despite my hard work.,Negative
905cb810-2c41-4589-bde3-055fbcbbc050,34cd047c-0421-4d3d-b1eb-74c5193b0ff2,2024-11-19,Sometimes I feel micromanaged by leadership.,Negative
154c75f0-387e-459b-bc65-2805871a9be6,34cd047c-0421-4d3d-b1eb-74c5193b0ff2,2026-05-16,I feel that I need more challenging projects to grow.,Neutral
83f73ec9-3efc-4c76-8fde-14f4a7c10885,f7bd2526-a1b0-4954-b61c-ee69b49f15b4,2024-04-20,"Great team environment, love working here.",Positive
fd331cfb-aa1b-45bc-9f47-b09385f43f24,f7bd2526-a1b0-4954-b61c-ee69b49f15b4,2025-11-04,I appreciate the continuous learning opportunities provided.,Positive
f3790e8e-e64d-40cd-b9be-f0ad9d14c10c,c3497335-d1f1-4803-b6e9-1a733a4e242f,2024-07-21,I appreciate the continuous learning opportunities provided.,Positive
29180e0c-1269-419e-a028-f5bf3bfc4191,c3497335-d1f1-4803-b6e9-1a733a4e242f,2022-11-29,"Great team environment, love working here.",Positive
ab732e5c-1e85-4d23-a85c-bf1ed6faf957,c3497335-d1f1-4803-b6e9-1a733a4e242f,2022-09-25,I feel that I need more challenging projects to grow.,Neutral
f9bd7ae4-2a70-40b2-95d4-a1180785f9b2,890f24ef-b428-4193-8a6b-40bf74a427a3,2026-07-01,We need better tools to handle the increased workload.,Negative
3a60895b-4b56-4fc2-81b2-13b01a65db99,890f24ef-b428-4193-8a6b-40bf74a427a3,2026-06-25,We need better tools to handle the increased workload.,Negative
7922bec5-f1b9-4290-b30c-9e45b4e56fc5,bc937cb0-9c8b-4859-b811-7b5b2a1edd4c,2025-11-05,I appreciate the continuous learning opportunities provided.,Positive
92e99c87-c693-466e-835f-4227b338bba3,bc937cb0-9c8b-4859-b811-7b5b2a1edd4c,2025-04-05,Communication between departments could be improved.,Negative
e1102587-912e-4023-899d-24b09ee6a594,270807ea-9f56-4438-a0e5-f4896c064cda,2023-09-14,The current management style is very supportive.,Positive
ecbd2725-b2cf-4c13-8bb9-e96170fba02d,270807ea-9f56-4438-a0e5-f4896c064cda,2023-05-20,I appreciate the continuous learning opportunities provided.,Positive
ba343300-fd3b-47c9-ab92-68a20995b682,270807ea-9f56-4438-a0e5-f4896c064cda,2021-05-01,I appreciate the continuous learning opportunities provided.,Positive
2abc769a-3960-4fc5-8e96-2729d9df923c,fcdfb524-f31d-4f16-8c75-8ae05a307294,2025-08-08,I feel overlooked for promotions despite my hard work.,Negative
5bcac814-81bb-4255-9d9a-1f50e984b742,2737b249-bbed-4d63-a99b-3006b7744c69,2026-07-21,The current management style is very supportive.,Positive
df271b3b-04d7-4059-8077-743304173bf7,2737b249-bbed-4d63-a99b-3006b7744c69,2021-08-10,I appreciate the continuous learning opportunities provided.,Positive
88ce8d80-6ce2-4c43-beb0-9e54078d83c9,6d30cd3d-7403-416b-a831-b7d794f8bc47,2019-07-21,The benefits package is competitive but could improve on health coverage.,Neutral
06496d3e-50fc-44f7-a7b9-08a9c71c1ad6,0a54cf5c-0a30-4783-9a22-169d62bcc8c9,2022-12-28,Communication between departments could be improved.,Negative
f2d39b2e-f494-4d53-a24f-41340f108fc2,482ba374-a477-48f8-acd0-353643856861,2023-04-30,Communication between departments could be improved.,Negative
8cc3ba73-4b82-42de-9bbf-a27121dce9c5,eb4cd8f9-da1f-4308-b6f4-d7a6cb912034,2024-10-14,"Great team environment, love working here.",Positive
826432ad-b053-4fb0-9738-8dfa5ff3a3ef,eb4cd8f9-da1f-4308-b6f4-d7a6cb912034,2023-12-11,The current management style is very supportive.,Positive
330ebf7b-2f7b-430d-a6f8-451832ce776e,eb4cd8f9-da1f-4308-b6f4-d7a6cb912034,2022-09-24,We need better tools to handle the increased workload.,Negative
08367b9e-631d-4f3b-9686-532bc33d27cd,809d7830-1e52-4669-91d1-b546acaa74c1,2025-07-04,Communication between departments could be improved.,Negative
05666b7c-187c-4674-94f6-bf552b44b9b3,8db2e339-db0e-4217-953a-c7aa6adea0bf,2024-10-16,The current management style is very supportive.,Positive
1bccc6d4-6322-43a2-b81a-060509cc9067,41ebb9f8-62fb-4645-bf42-922e890f1fe7,2025-08-13,"Great team environment, love working here.",Positive
b9c500f8-6f49-43b1-8b96-174588b16c8d,41ebb9f8-62fb-4645-bf42-922e890f1fe7,2024-08-21,"Great team environment, love working here.",Positive
864b2237-b91e-494d-966d-efa9029462cc,fee3b507-980a-42a1-b326-cdaab6a63e04,2026-07-17,I appreciate the continuous learning opportunities provided.,Positive
198b74c8-92a5-49af-803f-c187d9182121,7632ae62-8f4a-45ce-9e5c-9ec290bafb90,2025-07-07,Sometimes I feel micromanaged by leadership.,Negative
b13c44d5-77fd-4a9c-9e29-64202d829080,6729e45e-1135-4176-b523-b4c5af5b721a,2022-09-07,We need better tools to handle the increased workload.,Negative
018baa75-66ef-4c5c-82bc-a6a2791a44ff,6729e45e-1135-4176-b523-b4c5af5b721a,2019-10-14,We need better tools to handle the increased workload.,Negative
f97a1bbf-0346-4067-a512-93f40f2cc910,6729e45e-1135-4176-b523-b4c5af5b721a,2019-12-30,I feel that I need more challenging projects to grow.,Neutral
87db1d70-acbc-49dc-ab18-7bca2b5b3352,1e8667b8-19cd-4c2d-a6b9-6ac7acac9e05,2023-10-13,I feel overlooked for promotions despite my hard work.,Negative
63af8de1-a4cd-491e-9cf0-deda6439edb3,d8903a26-efea-4297-b988-164b3a51a321,2024-04-21,The benefits package is competitive but could improve on health coverage.,Neutral
ff29a039-2f8f-4a68-a4e0-225063f25ac0,d8903a26-efea-4297-b988-164b3a51a321,2023-12-31,I appreciate the continuous learning opportunities provided.,Positive
c3c12408-2ea8-485d-8569-d936aab21472,d3c472fe-21cc-45af-bcb4-02747da2c9de,2020-11-30,Sometimes I feel micromanaged by leadership.,Negative
f973df28-0294-46c6-a4b6-9ae23197d18a,d3c472fe-21cc-45af-bcb4-02747da2c9de,2020-06-03,The current management style is very supportive.,Positive
562e6370-1f96-4151-92c1-aa9a6d92518d,d3c472fe-21cc-45af-bcb4-02747da2c9de,2026-01-02,We need better tools to handle the increased workload.,Negative
5243d833-a415-4fe7-921a-f35589ae1f78,4135adb1-79ed-4479-8419-3da9bebf621a,2026-06-03,The benefits package is competitive but could improve on health coverage.,Neutral
d22f987d-a1e1-43bc-95ce-da6e771f76a6,4135adb1-79ed-4479-8419-3da9bebf621a,2025-06-22,Sometimes I feel micromanaged by leadership.,Negative
b11e449a-2c2b-4e31-bc25-9b09cec0f9bf,a392ef10-1d48-40c1-9db1-b6f0aa438af1,2022-12-28,The benefits package is competitive but could improve on health coverage.,Neutral
d2b6e849-9822-4ea5-a600-55f5769a2793,fa3a12f8-60bb-49bb-a843-d86c8968b990,2023-12-18,I feel that I need more challenging projects to grow.,Neutral
25b5ce8c-f136-4a1e-a854-e47fd269913b,8111a374-326a-431e-bd1d-017e65d0a888,2020-04-03,Sometimes I feel micromanaged by leadership.,Negative
8a6696c3-8b02-4876-9559-e97161797366,8111a374-326a-431e-bd1d-017e65d0a888,2021-04-04,We need better tools to handle the increased workload.,Negative
1976d597-fc0c-4fcd-ba6e-ab8cba170d25,8111a374-326a-431e-bd1d-017e65d0a888,2023-10-23,I appreciate the continuous learning opportunities provided.,Positive
baaa56bc-f191-41df-9650-adf99fb1df8b,c4e9fbaa-f78d-4256-8496-232ecba358c7,2025-01-22,"Great team environment, love working here.",Positive
adc33432-ac53-4f63-bd10-8eaf54221cbd,c4e9fbaa-f78d-4256-8496-232ecba358c7,2025-12-09,I appreciate the continuous learning opportunities provided.,Positive
9e0f75f5-d221-4920-8c88-11db379090d6,c4e9fbaa-f78d-4256-8496-232ecba358c7,2025-12-14,I am very happy with the recent changes in remote work policy.,Positive
20e96deb-3467-459e-81c2-8f1ce342ce7d,616d87ef-9bb4-4f83-8767-e92cc817a125,2023-12-17,I am very happy with the recent changes in remote work policy.,Positive
